"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","49319","Cedar Springs","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.21215132372773,100,,,166500,0.482800241400121,5.98345003182686,0.040012012012012,,0.043230944254835,0,65.5
"Zip","49321","Comstock Park","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.50102917169423,100,,,179100,0.901408450704225,9.87730061349693,0.0415633724176439,,0.038698328935796,0.0113636363636364,57
"Zip","49322","Coral","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,7.2645326140961,,,,119900,1.69635284139101,4.26086956521739,0.0347789824854046,,0.1,0,75.5
"Zip","49323","Dorr","MI","Holland, MI","""Holland, MI""",,7.32060472709206,100,,,176100,0.513698630136986,5.70228091236495,0.0312663259511641,,0.0416666666666667,0.0416666666666667,63
"Zip","49325","Freeport","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.05593015827951,100,,,151700,0.264375413086583,6.30693763139453,0.0389716545814107,,0.0845070422535211,0,84
"Zip","49326","Gowen","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.34558875718646,100,,,140600,0.788530465949821,11.8536197295147,0.0348008534850641,,0.0654205607476636,0,56
"Zip","49328","Hopkins","MI","Holland, MI","""Holland, MI""",,7.23401235006033,75,,,155200,0.583279325988334,8.98876404494382,0.0344329896907216,,0.0733788395904437,0,77
"Zip","49329","Howard City","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.11768045993328,,,,122900,1.23558484349259,9.73214285714286,0.0434418226200162,,0.085824493731919,0.0337078651685393,75.5
"Zip","49330","Kent City","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.49960962452977,100,,,156300,1.23056994818653,10.6157112526539,0.0334996801023673,,0.0561643835616438,0,56
"Zip","49331","Lowell Township","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.61665128823905,100,,,206900,0.632295719844358,8.04177545691906,0.0367568873852102,,0.046596286858391,0.015625,58
"Zip","49333","Middleville","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.01199517353964,100,,,184000,0.711548987411056,8.29899941141848,0.0383967391304347,,0.0427184466019417,0.0113636363636364,62.5
"Zip","49336","Morley","MI","Big Rapids, MI","""Big Rapids, MI""",,2.01149833203208,,,,88600,0.226244343891403,7.52427184466019,,,0.156862745098039,0.03125,96
"Zip","49337","Newaygo","MI",,,,3.20036908226276,,,,116900,0.343347639484979,6.07985480943739,,,0.112062812276945,0.0191082802547771,74
"Zip","49338","Green Township","MI","Big Rapids, MI","""Big Rapids, MI""",,5.55326850734616,,,,94300,0.747863247863248,6.55367231638418,,,0.162679425837321,0,96
"Zip","49339","Pierson","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,5.82369224217475,,,,150000,0.468854655056932,7.83608914450036,0.0381866666666666,,0.0959302325581395,0.0303030303030303,75.5
"Zip","49340","Remus","MI","Big Rapids, MI","""Big Rapids, MI""",,1.75243097451913,0,,,100700,1.51209677419355,3.60082304526749,,,0.169934640522876,0.0192307692307692,96
"Zip","49341","Rockford","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.4925118887075,100,,,244100,0.65979381443299,8.97321428571429,0.0419090536665301,,0.0435119231960359,0.00355871886120996,62
"Zip","49343","Sand Lake","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,6.61721910710483,100,,,138500,1.24269005847953,6.70261941448382,0.0319927797833934,,0.0923276983094929,0.0422535211267606,56
"Zip","49344","Shelbyville","MI","Holland, MI","""Holland, MI""",,9.33068351195968,100,,,173700,0.988372093023256,9.31403398363751,0.0304490500863557,,0.0528455284552846,0,77
"Zip","49345","Sparta","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.54638370359855,71.43,,,169600,0.77243018419489,9.56072351421188,0.0369162735849056,,0.0434124179707219,0,63.5
"Zip","49346","Stanwood","MI","Big Rapids, MI","""Big Rapids, MI""",,0.949677053020087,87.5,,,137100,-0.290909090909091,0.219298245614035,,,0.104625550660793,0.0315789473684211,131
"Zip","49347","Trufant","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,4.49712541699198,,,,118800,0.934579439252336,-1.32890365448505,0.0387037037037037,,0.150375939849624,0,75.5
"Zip","49348","Wayland","MI","Holland, MI","""Holland, MI""",,7.72020725388601,88.89,,,176800,0.740740740740741,10.2244389027431,0.0325226244343892,,0.0693473193473193,0,66.5
"Zip","49401","Allendale Township","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.46057207750727,100,,,199400,0.605449041372351,6.85959271168274,0.038174523570712,,0.060790273556231,0.00833333333333333,66.5
"Zip","49403","Conklin","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.97153807935269,,,,171600,1.06007067137809,4.63414634146341,0.0342773892773893,,0.0429447852760736,0,62
"Zip","49404","Coopersville","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.75150826886223,100,,,172300,0.525087514585764,3.73269114990969,0.0397910621009867,,0.0483333333333333,0,62
"Zip","49406","Douglas","MI","Holland, MI","""Holland, MI""",,5.64979771452907,,,,302400,1.27260549229739,1.95549561699258,0.0218386243386244,,0.0756302521008403,0,77
"Zip","49408","Fennville","MI","Holland, MI","""Holland, MI""",,8.31002910071687,90,,,168200,2.06310679611651,10.0065402223676,0.0246254458977408,,0.0601045296167247,0,77
"Zip","49412","Fremont","MI",,,,1.59628078642913,,,,116100,-0.171969045571797,5.64149226569609,,,0.102102102102102,0.0220588235294118,74
"Zip","49415","Fruitport Township","MI","Muskegon, MI","""Muskegon, MI""",,8.55206189225637,100,,,164900,0.548780487804878,9.86009327115256,0.0186476652516676,,0.0394736842105263,0,72
"Zip","49417","Grand Haven","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.49889985094755,100,,,198900,0.759878419452888,7.22371967654987,0.0380844645550529,,0.0474316079511907,0.00829875518672199,70
"Zip","49418","Grandville","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.32713464404855,100,,,194200,0.673924313115604,8.61297539149888,0.0408959835221421,,0.0441819772528434,0.0148514851485149,56
"Zip","49419","Hamilton","MI","Holland, MI","""Holland, MI""",,8.24756902548087,100,,,183200,0.604063701263042,8.33826138379657,0.0296724890829694,,0.0616883116883117,0.0131578947368421,77
"Zip","49423","Holland","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.37887713819292,100,,,162800,0.804953560371517,9.55585464333782,0.0363144963144963,,0.0877043596730245,0.00776699029126214,55
"Zip","49424","Holland","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,7.28156718006956,100,,,185100,0.162337662337662,4.93197278911565,0.0340302539168018,,0.0488344644437887,0.0120845921450151,63
"Zip","49425","Holton","MI","Muskegon, MI","""Muskegon, MI""",,1.95826531336504,0,,,115800,-0.515463917525773,4.89130434782609,0.022979274611399,,0.0662983425414365,0,72
"Zip","49426","Hudsonville","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.72240755199092,97.3,,,216400,0.74487895716946,6.2346588119784,0.0370378927911275,,0.0411483253588517,0.00775193798449612,58.5
"Zip","49428","Jenison","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.47824543970473,100,,,180800,0.332963374028857,4.93325594892629,0.0379701327433628,,0.04527402700556,0.0043859649122807,53
"Zip","49435","Marne","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.54361558662787,,,,204700,0.490918016691213,10.8283703302653,0.0384318514899853,,0.0353817504655494,0,62
"Zip","49437","Montague","MI","Muskegon, MI","""Muskegon, MI""",,3.8313577968628,100,,,128600,0.233826968043648,5.32350532350532,0.0199611197511664,,0.0656862745098039,0.0447761194029851,72
"Zip","49441","Norton Shores","MI","Muskegon, MI","""Muskegon, MI""",,1.32798637234722,85.71,,,112400,-0.0888888888888889,6.13786591123702,0.0215124555160142,,0.0692876605683145,0.0533707865168539,63
"Zip","49442","Muskegon Township","MI","Muskegon, MI","""Muskegon, MI""",,3.4644048548513,85.71,,,68400,0.884955752212389,7.21003134796238,0.0175000000000001,,0.123936170212766,0.0536480686695279,81
"Zip","49444","Muskegon Heights","MI","Muskegon, MI","""Muskegon, MI""",,7.0040457094187,100,,,68500,1.03244837758112,10.6623586429725,0.0264233576642336,,0.0903568716780562,0.0378151260504202,74.5
"Zip","49445","Muskegon Township","MI","Muskegon, MI","""Muskegon, MI""",,2.49627368869331,100,,,136400,-0.655498907501821,5.57275541795666,0.0179252199413489,,0.0448470448470448,0.0463576158940397,69
"Zip","49448","Polkton Township","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,7.53424657534247,100,,,177000,0.68259385665529,4.79573712255773,0.0155988700564971,,0.0422794117647059,0,62
"Zip","49450","Pullman","MI","Holland, MI","""Holland, MI""",,7.98069415856342,100,,,81900,2.7603513174404,11.5803814713896,0.0396703296703296,,0.113636363636364,0.05,77
"Zip","49451","Ravenna","MI","Muskegon, MI","""Muskegon, MI""",,3.28128327063667,,,,142100,0.211565585331453,4.48529411764706,0.0187403237156931,,0.0380078636959371,0.0344827586206897,72
"Zip","49453","Saugatuck","MI","Holland, MI","""Holland, MI""",,7.76492298956633,100,,,299600,0.807537012113055,4.86524326216311,0.0219759679572764,,0.0536130536130536,0,77
"Zip","49456","Spring Lake Township","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.08794094683796,100,,,219600,0.687757909215956,7.69985286905346,0.0389344262295082,,0.0554664956716896,0.0115606936416185,77
"Zip","49457","Twin Lake","MI","Muskegon, MI","""Muskegon, MI""",,5.74632692171197,100,,,128900,0.233281493001555,5.74241181296144,0.0201474010861133,,0.0620985010706638,0.0114942528735632,72
"Zip","49460","West Olive","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,6.36524948541415,66.67,,,262400,0.382555470543229,4.91803278688525,0.0348285060975611,,0.0473029045643154,0,62
"Zip","49461","Whitehall","MI","Muskegon, MI","""Muskegon, MI""",,3.9250479097168,100,,,162400,-0.245700245700246,5.18134715025907,0.0201662561576355,,0.0444287729196051,0.0317460317460317,72
"Zip","49464","Zeeland Township","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.19724607850096,100,,,189000,0.105932203389831,5,0.0392222222222223,,0.041142613515242,0,65
"Zip","49503","Grand Rapids","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.05316204130882,100,,,139100,0.724112961622013,10.9250398724083,0.0498202731847592,,0.0912903225806452,0.0141342756183746,57.5
"Zip","49504","Grand Rapids","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.0140535169281,96.97,,,130400,0.307692307692308,10.2282333051564,0.0475306748466258,,0.0665750196386489,0.0176991150442478,52
"Zip","49505","Grand Rapids","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.34480800624601,96.15,,,142100,0.56617126680821,8.80551301684533,0.0411611541168191,,0.0492509747588754,0.00833333333333333,47
"Zip","49506","Grand Rapids","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.53722762438782,100,,,209900,0.816522574447647,9.83778126635269,0.0466222010481181,,0.0548842924431702,0.0149253731343284,55
"Zip","49507","Grand Rapids","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.28163815742778,88.89,,,99300,0.914634146341463,14.9305555555556,0.0647432024169183,,0.0854455186830416,0.018348623853211,47
"Zip","49508","Kentwood","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,7.62864646177869,93.55,,,168200,0.598086124401914,6.38836179633144,0.0373840665873959,,0.0392156862745098,0.0144230769230769,52
"Zip","49509","Wyoming","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.9772162680105,91.3,,,126300,1.04,11.7699115044248,0.0526049089469518,,0.0603067325188458,0.0129310344827586,53
"Zip","49512","Kentwood","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.61530271843282,100,,,193100,0.888192267502612,9.15771622385529,0.0423511134127394,,0.057617728531856,0,56
"Zip","49519","Wyoming","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.76286464617787,100,,,142500,0.564573041637262,7.70975056689342,0.0395789473684212,,0.0527061490507226,0.010752688172043,52
"Zip","49525","Northview","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,6.99481865284974,90.48,,,188500,0.372736954206603,5.60224089635854,0.0399257294429709,,0.0483402489626556,0.00429184549356223,52
"Zip","49534","Walker","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.4356590247711,80,,,192800,0.731452455590387,8.61971830985915,0.0380757261410789,,0.0351537978656623,0,53
"Zip","49544","Walker","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,7.75711548016183,100,,,172200,0.232828870779977,7.22291407222914,0.0385423925667827,,0.0445497630331754,0.0212765957446809,51
"Zip","49546","Cascade Township","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,9.13904464475832,100,,,285900,0.633579725448786,6.71892497200448,0.0341587967820915,,0.0481656538374972,0,59
"Zip","49548","Grand Rapids","MI","Grand Rapids, MI","""Grand Rapids-Wyoming, MI""",,8.56767691106537,92.86,,,117100,0.687876182287188,12.2722914669223,0.0584713919726729,,0.059946949602122,0.0265486725663717,54
"Zip","49601","Cadillac","MI","Cadillac, MI","""Cadillac, MI""",,6.00894314713606,,,,112300,0.178412132024978,6.24408703878903,,,0.129918588873813,0.0287206266318538,105
"Zip","49614","Bear Lake","MI",,,,5.11391865994748,,,,129400,0.387897595034911,-0.308166409861325,,,0.101492537313433,0,102
